feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,labels
-0.649207868,-0.060599529,0.503672703,0.696641492,-0.245352358,-0.409269508,-0.304531366,9,2,1,0,1,0,2,8,3,0
0.104363965,-0.443679482,1.704221994,0.359651618,-0.245352358,-0.409269508,-0.304531366,9,1,1,0,0,0,0,5,3,0
0.857935798,-0.392839624,1.344057206,-0.80625588,0.397842799,-0.409269508,-0.304531366,1,1,0,0,0,0,0,1,3,0
-1.214386742,0.464961558,-0.336711801,0.104004127,-0.566949936,0.806520589,0.236326038,1,2,1,0,0,0,0,10,1,0
-0.178225472,0.841888917,0.263562844,-0.783015199,-0.566949936,-0.409269508,-0.304531366,1,0,0,0,1,0,0,9,3,0
1.234721714,-0.443679482,0.023452986,-0.542861495,0.719440377,-0.409269508,-0.304531366,4,1,2,0,0,0,0,5,3,0
0.010167486,1.565304485,-0.57682166,-0.42665809,-0.245352358,-0.409269508,-0.304531366,4,1,2,0,0,1,2,6,3,0
-1.49697618,-0.401582784,0.023452986,-0.810129326,-0.566949936,-0.409269508,-0.304531366,7,2,2,0,1,0,0,5,3,0
-0.931797305,0.133692925,-1.177096305,-0.151643365,-0.566949936,-0.409269508,-0.304531366,7,1,1,0,1,1,0,8,3,0
-0.36661843,-0.162279246,1.704221994,-0.767521411,1.684233112,-0.409269508,-0.304531366,0,2,2,0,0,0,0,5,3,0
4.060616087,25.85186115,-1.777370951,0.510716044,-0.566949936,0.545276436,1.318040847,5,1,1,0,0,0,1,0,2,1
-1.402779701,-0.426840803,0.503672703,0.049775871,-0.566949936,2.615133956,0.777183443,1,2,0,0,1,0,0,0,2,0
-1.49697618,0.270669104,-0.096601943,-0.558355282,-0.566949936,-0.409269508,-0.304531366,9,2,2,0,1,0,0,6,3,0
-1.308583221,-0.415507077,-0.696876589,-0.050933747,-0.566949936,-0.409269508,-0.304531366,1,2,1,0,0,0,1,5,3,0
-1.402779701,0.087710377,1.344057206,-0.542861495,-0.566949936,-0.409269508,-0.304531366,0,1,1,0,1,0,2,8,3,0
-0.743404347,-0.28824552,1.224002277,-0.345315706,0.397842799,-0.409269508,-0.304531366,9,1,2,0,1,0,2,8,3,0
0.857935798,-0.211500001,1.704221994,-0.562228729,-0.566949936,-0.409269508,-0.304531366,10,0,1,0,1,0,0,4,3,0
1.140525235,-0.307674765,-0.096601943,-0.612583538,-0.566949936,-0.409269508,-0.304531366,2,1,2,0,1,0,2,8,3,0
1.423114672,-0.471204246,1.224002277,-0.542861495,-0.566949936,-0.409269508,-0.304531366,1,1,0,0,1,1,2,8,3,0
-0.837600826,-0.330342218,1.464112136,-0.573849069,-0.245352358,-0.409269508,-0.304531366,4,1,1,0,1,0,2,8,3,0
-1.025993784,0.165427359,1.224002277,-0.887598263,-0.566949936,-0.409269508,-0.304531366,7,2,1,0,0,1,2,6,3,0
1.517311152,-0.416154718,1.344057206,-0.248479535,-0.566949936,-0.409269508,-0.304531366,3,1,0,0,0,0,2,6,3,0
1.328918193,-0.132163915,1.464112136,1.413229157,-0.566949936,1.419439564,1.318040847,3,1,1,0,1,0,0,0,2,1
0.104363965,-0.197899529,1.464112136,-0.593216304,1.041037955,-0.409269508,-0.304531366,4,2,2,0,0,1,0,1,3,0
1.894097068,2.125838212,1.224002277,0.654033577,4.578611317,-0.409269508,-0.304531366,4,1,2,0,0,0,0,1,3,0
-0.178225472,-0.432669577,1.344057206,-0.558355282,-0.566949936,-0.409269508,-0.304531366,1,1,0,0,1,0,2,8,3,0
-0.555011389,-0.443679482,1.464112136,-0.527367707,0.07624522,-0.409269508,-0.304531366,8,2,3,0,0,0,1,4,3,0
-1.025993784,0.021003302,0.143507915,-0.59708975,0.07624522,-0.409269508,-0.304531366,4,2,2,0,1,0,0,9,3,0
-0.931797305,-0.347828539,0.503672703,0.464234682,0.07624522,-0.409269508,-0.304531366,10,1,1,0,1,0,2,8,3,0
-0.46081491,0.509648822,0.263562844,2.416451887,1.684233112,-0.409269508,-0.304531366,4,2,2,0,0,0,0,1,3,1
0.198560444,0.305965567,-0.216656872,-0.837243454,-0.566949936,-0.409269508,-0.304531366,2,1,0,0,1,1,0,8,3,0
-1.120190263,-0.448212973,0.623727632,-0.213618514,-0.245352358,-0.409269508,-0.304531366,9,1,2,0,0,0,0,5,3,0
-0.555011389,-0.443679482,0.623727632,-0.43827843,0.07624522,-0.409269508,-0.304531366,1,1,0,0,0,0,0,5,3,0
-0.084028993,1.089935616,-0.57682166,0.104004127,-0.245352358,-0.409269508,-0.304531366,9,0,2,0,1,0,0,3,3,1
-0.272421951,2.228165571,-1.177096305,-0.248479535,0.07624522,-0.409269508,-0.304531366,1,1,0,0,0,0,2,6,3,0
1.234721714,-0.015264623,0.383617773,-0.678432134,-0.566949936,1.128051854,1.858898252,6,0,2,0,0,0,0,9,0,0
-0.555011389,0.460751888,0.503672703,-0.000578938,-0.245352358,-0.409269508,-0.304531366,4,1,2,0,0,0,0,9,3,0
0.104363965,-0.492252596,-0.936986447,-0.035439959,0.07624522,-0.409269508,-0.304531366,0,1,1,0,0,1,0,5,3,0
0.857935798,-0.538882784,-1.177096305,-0.693925921,0.07624522,-0.409269508,-0.304531366,1,1,0,0,1,0,2,6,3,0
0.763739319,-0.481566511,1.103947348,-0.794635539,1.041037955,-0.409269508,-0.304531366,1,1,0,0,0,0,0,1,3,0
-1.214386742,-0.434612501,1.584167065,-0.147769918,-0.245352358,-0.409269508,-0.304531366,8,2,1,0,0,0,0,4,3,0
1.799900589,-0.131840095,0.743782561,-0.42665809,2.327428269,-0.409269508,-0.304531366,5,1,3,0,0,0,0,1,3,0
-0.555011389,-0.538235143,0.263562844,-0.356936047,-0.245352358,2.333794099,2.940613061,4,2,2,0,1,0,0,8,0,0
-1.402779701,1.348020758,-1.057041376,1.254417836,-0.245352358,2.444320472,1.858898252,7,2,1,0,1,0,0,8,0,0
-1.025993784,-0.133135378,-1.057041376,0.452614342,-0.566949936,-0.409269508,-0.304531366,1,2,1,0,1,0,0,8,3,0
1.70570411,0.915720049,-0.216656872,0.196966851,-0.566949936,0.51513288,5.104042679,9,1,0,0,0,0,0,4,2,1
-0.649207868,0.462370992,0.503672703,0.150485489,0.397842799,-0.409269508,-0.304531366,1,1,0,0,1,0,0,0,3,0
0.481149881,-0.509738916,1.464112136,-0.093541662,3.935416161,-0.409269508,-0.304531366,7,1,1,0,1,1,0,5,3,0
-0.837600826,1.512845522,-0.096601943,-0.291087451,-0.566949936,3.228052931,0.236326038,0,2,1,0,1,0,0,8,0,0
-0.272421951,-0.216357312,0.143507915,-0.643571113,-0.245352358,-0.409269508,-0.304531366,1,1,1,0,0,0,2,6,3,0
0.010167486,-0.242586793,0.383617773,-0.569975623,-0.566949936,-0.409269508,-0.304531366,0,2,1,0,1,0,1,9,3,0
-0.178225472,-0.429107548,1.464112136,-0.42665809,0.397842799,-0.409269508,-0.304531366,4,1,2,0,0,0,0,1,3,0
-0.178225472,-0.229633963,-0.45676673,-0.372429834,0.397842799,-0.409269508,-0.304531366,1,1,1,0,1,0,2,8,3,0
0.010167486,-0.506500709,-0.696876589,0.189219957,-0.566949936,-0.409269508,-0.304531366,1,1,1,0,0,1,0,5,3,0
-1.591172659,-0.396077831,-1.657316022,-0.604836644,-0.245352358,-0.409269508,-0.304531366,1,2,0,0,1,0,2,6,3,0
-1.49697618,-0.330666039,0.743782561,3.016836146,1.684233112,-0.409269508,-0.304531366,0,1,3,0,1,0,0,5,3,1
-1.214386742,1.422499532,-1.297151234,-0.240732642,-0.245352358,-0.409269508,-0.304531366,9,2,1,0,0,1,0,7,3,1
1.046328756,-0.731232313,0.023452986,-0.477012899,-0.566949936,-0.409269508,-0.304531366,7,1,1,0,0,0,0,5,3,0
-0.931797305,-0.295693397,1.584167065,-0.852737242,2.00583069,-0.409269508,-0.304531366,4,2,2,0,1,0,2,8,3,0
-0.931797305,3.24334364,0.503672703,0.379018852,-0.566949936,-0.409269508,-0.304531366,7,2,1,0,1,0,0,9,3,0
-0.743404347,-0.108848821,-0.45676673,-0.910838944,1.041037955,2.564894696,2.940613061,2,1,1,0,1,0,0,8,0,0
-1.025993784,-0.443679482,0.263562844,1.928397586,-0.566949936,-0.409269508,-0.304531366,10,1,2,0,1,0,0,9,3,0
-0.649207868,-0.357219341,-0.936986447,0.739249407,-0.245352358,-0.409269508,-0.304531366,7,2,1,0,0,0,0,5,3,1
1.140525235,0.244115802,-0.936986447,-0.523494261,-0.245352358,-0.409269508,-0.304531366,4,1,2,0,1,0,2,8,3,0
-0.837600826,0.140493161,0.503672703,-0.717166602,0.07624522,-0.409269508,-0.304531366,4,2,2,0,1,0,2,6,3,0
0.198560444,0.7058842,0.503672703,3.470029426,-0.566949936,-0.409269508,-0.304531366,1,0,0,0,0,0,0,9,3,1
1.046328756,-0.355276416,-0.45676673,-0.504127026,-0.245352358,-0.409269508,-0.304531366,1,1,0,0,1,0,0,1,3,0
-1.120190263,-0.270759199,1.704221994,0.750869748,-0.245352358,-0.409269508,-0.304531366,9,1,2,0,0,0,0,0,3,0
-0.46081491,-0.485128539,-0.216656872,2.18017163,0.07624522,-0.409269508,-0.304531366,1,1,1,0,0,1,1,5,3,0
0.104363965,-0.319656133,1.103947348,-0.434404983,-0.566949936,-0.409269508,-0.304531366,0,1,1,0,0,0,0,4,3,0
-1.214386742,-0.410649765,1.464112136,0.243448213,-0.245352358,-0.409269508,-0.304531366,9,2,2,0,0,0,0,4,3,0
-0.837600826,-0.443679482,-1.177096305,-0.608710091,0.719440377,-0.369078099,2.940613061,8,2,2,0,0,0,0,1,1,0
-0.46081491,-0.294398114,0.263562844,0.681147705,-0.245352358,-0.409269508,-0.304531366,7,2,1,0,0,0,0,9,3,0
0.575346361,-0.417773822,0.143507915,-0.713293156,-0.566949936,1.05771689,0.236326038,9,1,1,0,0,1,0,9,0,0
-0.46081491,-0.389601416,1.464112136,-0.779141752,-0.566949936,-0.409269508,-0.304531366,9,1,2,0,1,0,0,4,3,0
-0.178225472,-0.315122642,-0.696876589,-0.562228729,1.041037955,-0.409269508,-0.304531366,4,1,2,0,0,0,0,5,3,0
1.423114672,0.215943397,-1.297151234,0.231827872,-0.566949936,0.51513288,2.940613061,4,0,2,0,0,0,0,1,0,1
-0.272421951,0.670263917,0.503672703,0.824465238,2.327428269,-0.409269508,-0.304531366,4,1,2,0,0,0,0,1,3,0
1.517311152,-0.066104481,-0.816931518,-0.589342857,-0.566949936,-0.409269508,-0.304531366,7,1,1,0,0,0,2,6,3,0
-0.178225472,-0.439145992,-1.057041376,-0.721040049,-0.566949936,-0.409269508,-0.304531366,9,2,1,0,1,0,0,8,3,0
1.046328756,-0.593284671,-0.816931518,-0.333695366,0.719440377,-0.409269508,-0.304531366,0,1,1,0,1,0,0,3,3,0
-0.36661843,-0.443679482,-0.936986447,-0.004452385,-0.245352358,0.575419992,0.236326038,11,2,2,0,0,0,0,6,2,1
0.66954284,-0.443679482,0.143507915,0.231827872,-0.566949936,-0.409269508,-0.304531366,9,0,1,0,0,1,0,9,3,0
-0.837600826,-0.318037029,0.743782561,-0.538988048,-0.245352358,-0.409269508,-0.304531366,9,2,2,0,1,0,0,1,3,0
0.481149881,-0.308646227,1.704221994,-0.151643365,-0.566949936,-0.379125951,0.236326038,7,1,1,0,1,0,0,4,1,0
0.386953402,6.980882799,-1.177096305,-0.562228729,-0.566949936,-0.409269508,-0.304531366,1,1,1,0,0,0,2,6,3,0
1.423114672,0.216267217,-0.936986447,0.568817747,-0.566949936,2.665373216,0.236326038,0,1,3,0,0,0,0,3,2,0
0.763739319,-0.104639151,-0.936986447,-0.484759792,0.397842799,-0.409269508,-0.304531366,0,1,1,0,0,0,0,1,3,0
-1.402779701,-0.184622878,-0.096601943,-0.151643365,-0.566949936,-0.409269508,-0.304531366,1,1,1,0,1,0,2,8,3,0
-1.308583221,-0.396725473,-1.297151234,-0.531241154,0.397842799,0.495037176,1.318040847,4,2,1,0,1,0,0,8,0,0
-0.36661843,-0.247444104,-1.537261093,0.452614342,0.07624522,-0.409269508,-0.304531366,1,1,1,0,1,1,2,5,3,0
-1.120190263,-0.230281604,0.383617773,0.553323959,-0.566949936,-0.409269508,-0.304531366,1,1,1,0,0,0,1,9,3,0
1.234721714,-0.42133585,-0.57682166,-0.562228729,-0.566949936,-0.409269508,-0.304531366,4,1,2,0,0,0,2,6,3,0
-0.46081491,-0.364667218,1.344057206,-0.728786943,-0.245352358,-0.409269508,-0.304531366,1,1,0,0,1,0,2,8,3,0
1.799900589,0.077024293,-0.57682166,-0.27946711,-0.566949936,-0.409269508,-0.304531366,7,0,1,0,1,0,0,8,3,0
1.70570411,0.634967454,0.983892419,-0.833370007,0.07624522,-0.409269508,-0.304531366,9,0,2,0,1,0,0,5,3,0
-0.36661843,-0.371143633,-0.816931518,-0.504127026,-0.245352358,-0.409269508,-0.304531366,0,2,2,0,1,0,0,5,3,0
-0.555011389,0.320861321,-0.816931518,-0.651318006,2.327428269,-0.409269508,-0.304531366,4,2,3,0,0,0,0,5,3,0
1.140525235,-0.376972407,-1.297151234,-0.43827843,-0.566949936,-0.409269508,-0.304531366,1,1,0,0,0,0,0,1,3,0
-0.084028993,-0.046999057,-1.297151234,1.161455112,0.719440377,-0.409269508,-0.304531366,1,1,1,0,1,0,2,8,3,0
1.611507631,-0.122449293,1.103947348,-0.821749667,-0.566949936,-0.409269508,-0.304531366,5,1,1,0,0,0,0,5,3,0
-0.084028993,-0.525606133,-0.816931518,-0.314328132,-0.566949936,-0.409269508,-0.304531366,0,1,1,0,1,0,0,5,3,0
-1.120190263,-0.371467454,0.983892419,3.876741343,-0.566949936,-0.409269508,-0.304531366,1,2,1,0,0,0,0,5,3,0
0.481149881,-0.243558255,-0.336711801,-0.790762092,0.07624522,-0.409269508,-0.304531366,4,1,2,0,1,0,2,8,3,0
-0.555011389,-0.240643869,-1.177096305,0.154358935,1.041037955,2.363937655,0.777183443,0,0,1,0,1,0,0,3,0,0
0.481149881,-0.349447642,-0.816931518,-0.593216304,0.397842799,-0.409269508,-0.304531366,6,1,2,0,0,0,0,3,3,0
-1.967958575,-0.419069105,0.263562844,1.475204306,-0.245352358,-0.409269508,-0.304531366,1,2,1,0,1,0,0,8,3,1
0.010167486,1.14304222,1.824276923,-0.531241154,-0.245352358,-0.409269508,-0.304531366,1,1,1,0,1,0,1,5,3,0
0.292756923,-0.314475001,0.023452986,-0.42665809,2.00583069,-0.409269508,-0.304531366,9,0,1,0,1,0,2,8,3,0
-0.272421951,-0.410002124,-1.177096305,1.34738056,0.07624522,-0.409269508,-0.304531366,4,2,2,0,1,0,0,8,3,1
1.234721714,-0.441088916,-0.936986447,-0.550608388,-0.245352358,-0.409269508,-0.304531366,3,1,0,0,0,1,1,5,3,0
1.046328756,-0.326132548,0.623727632,-0.349189153,-0.566949936,4.242885987,0.236326038,0,0,1,0,1,0,0,1,2,1
0.952132277,-0.11273467,-0.936986447,0.204713744,0.07624522,-0.409269508,-0.304531366,1,1,1,0,1,0,0,8,3,0
-1.025993784,-0.442384199,1.584167065,-0.318201578,5.865001631,-0.409269508,-0.304531366,0,1,3,0,1,0,0,5,3,0
0.292756923,0.520982548,0.263562844,-0.930206178,0.719440377,1.389296008,1.318040847,1,1,1,0,1,0,0,8,1,0
-0.46081491,-0.276911793,-0.936986447,-0.59708975,0.397842799,2.132837058,1.318040847,9,0,1,0,1,1,0,8,0,0
-0.36661843,0.679007077,-0.816931518,-0.283340557,-0.245352358,-0.409269508,-0.304531366,6,0,1,0,0,0,2,6,3,0
0.386953402,-0.418097643,1.103947348,-0.620330431,-0.566949936,-0.409269508,-0.304531366,1,1,1,0,1,0,0,5,3,0
-0.743404347,-0.030808019,0.263562844,-0.260099876,-0.566949936,-0.409269508,-0.304531366,7,1,2,0,1,0,0,5,3,0
1.517311152,-0.009435849,-0.936986447,0.313170256,-0.245352358,-0.409269508,-0.304531366,4,1,2,0,1,0,2,8,3,0
0.198560444,-0.441088916,0.623727632,1.184695793,-0.245352358,-0.409269508,-0.304531366,1,1,0,0,0,1,0,5,3,0
-1.685369138,-0.48124269,0.503672703,-0.577722516,1.041037955,-0.409269508,-0.304531366,8,2,1,0,1,0,2,8,3,0
-0.837600826,-0.165517453,-0.816931518,-0.848863795,-0.566949936,-0.409269508,-0.304531366,7,1,1,0,1,0,2,1,3,0
-0.178225472,-0.456956133,1.103947348,-0.844990348,3.935416161,-0.409269508,-0.304531366,9,2,2,0,0,1,0,1,3,0
0.386953402,-0.170050944,0.503672703,-0.705546262,0.397842799,-0.409269508,-0.304531366,6,1,1,0,0,0,2,6,3,0
1.70570411,0.288155425,-0.216656872,0.17372617,-0.566949936,-0.409269508,-0.304531366,4,1,2,0,1,0,0,8,3,0
-0.178225472,-0.614980662,-0.096601943,-0.914712391,1.684233112,1.359152451,2.399755656,9,2,1,0,1,0,0,8,0,0
0.952132277,-0.443679482,1.584167065,-0.895345157,-0.245352358,-0.409269508,-0.304531366,0,1,1,0,0,0,1,5,3,0
0.104363965,0.430312737,-0.936986447,-0.643571113,-0.245352358,-0.409269508,-0.304531366,10,0,1,0,0,0,0,5,3,0
-0.272421951,2.430553543,0.383617773,1.463583966,-0.566949936,-0.409269508,-0.304531366,7,1,1,0,0,0,0,9,3,0
-1.308583221,-0.296664859,-0.096601943,0.282182681,-0.245352358,-0.409269508,-0.304531366,0,2,1,0,0,1,0,5,3,0
0.952132277,2.321102128,-0.57682166,-0.51187392,-0.245352358,-0.409269508,-0.304531366,9,2,1,0,1,0,0,1,3,0
-0.46081491,-0.354952595,-0.336711801,-0.527367707,-0.245352358,-0.409269508,-0.304531366,4,1,2,0,0,0,0,1,3,0
0.575346361,0.331547406,0.503672703,-0.763647964,-0.245352358,-0.409269508,-0.304531366,9,1,1,0,0,1,2,6,3,0
2.930258338,5.300576899,-0.57682166,-0.477012899,0.397842799,-0.409269508,-0.304531366,5,1,1,0,0,0,0,11,3,0
0.104363965,-0.053151651,-0.816931518,-0.473139452,0.397842799,-0.409269508,-0.304531366,4,2,2,0,0,0,2,6,3,0
0.386953402,-0.500671935,-1.057041376,1.223430262,-0.566949936,-0.409269508,-0.304531366,0,0,1,0,0,1,0,5,3,1
0.66954284,-0.443679482,-1.177096305,-0.248479535,-0.245352358,0.856759849,2.940613061,4,1,2,0,1,0,0,11,0,1
-0.46081491,-0.428459907,-0.816931518,-0.860484135,1.041037955,-0.409269508,-0.304531366,0,2,1,0,0,1,0,5,3,0
-0.837600826,2.988820526,-0.216656872,0.878693493,-0.245352358,-0.409269508,-0.304531366,9,2,3,0,0,0,2,8,3,0
-0.36661843,-0.061570991,-1.777370951,2.044600991,-0.566949936,0.95723837,0.236326038,4,1,1,0,1,1,0,0,1,0
1.046328756,0.755428775,0.86383749,-0.411164302,-0.566949936,-0.409269508,-0.304531366,0,1,1,0,1,0,0,5,3,0
2.365079464,1.325677126,-1.057041376,-0.492506686,-0.566949936,-0.409269508,-0.304531366,0,1,1,0,0,0,0,1,3,0
-0.084028993,-0.269140095,-0.216656872,-0.531241154,-0.245352358,-0.409269508,-0.304531366,9,2,2,0,0,0,0,1,3,0
0.104363965,-0.24129151,0.383617773,1.521685668,0.07624522,-0.409269508,-0.304531366,1,2,1,0,0,0,2,6,3,1
-0.46081491,0.663787501,-0.096601943,-0.620330431,-0.245352358,-0.409269508,-0.304531366,1,1,1,0,1,0,0,5,3,0
-0.837600826,-0.16389835,1.464112136,-0.934079625,5.221806474,-0.409269508,-0.304531366,4,1,2,0,1,0,0,1,3,0
-1.402779701,-0.443031841,-0.096601943,0.785730769,-0.566949936,-0.409269508,-0.304531366,9,2,1,0,1,1,2,8,3,0
-0.084028993,-0.160660142,-0.216656872,-0.709419709,-0.566949936,-0.409269508,-0.304531366,1,1,3,0,0,0,2,8,3,0
-0.555011389,-0.353657312,0.623727632,-0.674558687,-0.566949936,-0.409269508,-0.304531366,8,2,1,0,0,0,2,11,3,0
1.423114672,-0.80700637,0.623727632,-0.147769918,-0.566949936,-0.409269508,-0.304531366,5,1,1,1,1,1,0,9,3,0
-0.272421951,0.381415803,1.704221994,-0.767521411,-0.566949936,-0.409269508,-0.304531366,4,1,2,0,1,0,2,8,3,0
-0.36661843,-0.44270802,1.584167065,-0.6590649,1.041037955,-0.409269508,-0.304531366,7,1,1,0,1,0,0,5,3,0
0.857935798,-0.39996368,1.103947348,-0.372429834,0.397842799,-0.409269508,-0.304531366,4,1,2,0,0,0,0,1,3,0
-0.084028993,-0.443679482,1.103947348,-0.693925921,-0.245352358,0.555324288,1.858898252,4,2,2,0,1,0,0,1,2,0
-0.931797305,-0.365314859,-0.816931518,-0.589342857,0.397842799,-0.409269508,-0.304531366,4,1,2,0,1,0,0,6,3,0
-1.025993784,-0.442384199,-1.417206163,0.716008726,-0.245352358,-0.409269508,-0.304531366,8,2,1,0,0,0,0,3,3,0
0.66954284,-0.453717926,0.023452986,-0.504127026,-0.245352358,-0.409269508,-0.304531366,3,1,0,0,1,0,0,5,3,0
-0.837600826,-0.573855426,0.143507915,-0.477012899,-0.566949936,-0.409269508,-0.304531366,7,2,1,0,1,0,0,0,3,0
-1.49697618,-0.094600708,0.623727632,-0.155516811,-0.245352358,-0.409269508,-0.304531366,7,1,1,0,0,0,1,5,3,0
-1.025993784,-0.433317218,1.584167065,-0.717166602,-0.245352358,-0.409269508,-0.304531366,9,1,1,0,0,0,0,1,3,0
0.010167486,0.243791982,0.263562844,-0.101288556,-0.566949936,0.625659253,0.777183443,9,1,1,0,0,0,0,9,0,0
-1.308583221,-0.502291039,1.584167065,-0.686179028,0.397842799,-0.409269508,-0.304531366,0,2,1,0,1,1,2,8,3,0
-1.308583221,-0.243234435,0.503672703,-0.937953072,0.719440377,2.836186701,1.858898252,0,2,1,0,1,0,0,0,1,0
-0.084028993,-0.376648586,-1.297151234,-0.848863795,-0.566949936,-0.409269508,-0.304531366,4,1,2,0,1,0,2,8,3,0
0.66954284,-0.063190095,0.383617773,-0.759774518,-0.566949936,-0.409269508,-0.304531366,6,1,1,0,1,1,0,9,3,0
-0.931797305,-0.272054482,0.263562844,-0.027693066,-0.245352358,-0.409269508,-0.304531366,1,2,1,0,0,1,0,9,3,0
0.292756923,-0.432021935,-0.096601943,1.134340985,-0.566949936,3.328531451,0.777183443,1,2,0,0,1,0,0,8,0,1
-0.084028993,-0.433317218,-0.57682166,-0.786888645,0.397842799,-0.409269508,-0.304531366,9,1,1,1,1,0,0,1,3,0
1.799900589,-0.384744105,-0.816931518,-0.294960897,-0.245352358,0.555324288,5.644900083,3,1,0,0,0,0,0,1,0,0
1.046328756,1.948708259,0.143507915,0.127244808,-0.245352358,-0.409269508,-0.304531366,4,1,2,0,0,1,2,6,3,0
-0.084028993,0.183885142,1.584167065,-0.856610688,-0.566949936,-0.409269508,-0.304531366,7,1,1,0,0,0,2,8,3,0
1.046328756,-0.310589152,-1.537261093,-0.302707791,0.07624522,1.610348752,5.104042679,5,1,1,0,1,0,0,3,1,0
-1.402779701,-0.410649765,1.464112136,0.460361235,-0.245352358,-0.409269508,-0.304531366,10,2,2,0,0,0,0,5,3,0
0.763739319,0.158627123,1.103947348,-0.418911196,0.07624522,-0.409269508,-0.304531366,1,1,1,0,0,0,0,1,3,0
1.328918193,0.103901415,-0.336711801,0.386765745,-0.245352358,1.349104599,0.236326038,4,1,0,0,1,0,0,8,0,0
0.198560444,0.349681369,0.503672703,-0.519620814,-0.566949936,-0.409269508,-0.304531366,4,1,2,0,0,1,0,10,3,0
-0.46081491,-0.41259269,-1.657316022,0.169852723,-0.566949936,-0.409269508,-0.304531366,0,1,1,0,0,0,0,3,3,1
0.104363965,0.056623585,0.143507915,0.65016013,0.07624522,2.846234553,1.318040847,7,1,1,0,1,0,0,0,0,0
1.517311152,-0.110467925,-0.936986447,-0.360809494,-0.566949936,-0.409269508,-0.304531366,5,0,1,0,1,0,0,8,3,0
0.66954284,-0.566407549,0.743782561,1.320266433,-0.245352358,-0.409269508,-0.304531366,0,1,1,0,1,0,0,5,3,0
1.799900589,1.43059505,-0.096601943,-0.213618514,-0.245352358,-0.409269508,-0.304531366,1,1,0,0,1,0,2,8,3,0
-0.931797305,-0.050237264,1.103947348,-0.690052475,-0.245352358,-0.409269508,-0.304531366,4,1,2,0,0,0,0,5,3,0
0.763739319,-0.256187265,-0.45676673,-0.221365408,0.397842799,-0.409269508,-0.304531366,4,1,2,0,0,0,0,1,3,0
1.328918193,1.663422174,0.143507915,-0.577722516,-0.566949936,-0.409269508,-0.304531366,4,2,2,0,1,1,0,5,3,0
-0.178225472,-0.369524529,-1.417206163,-0.078047875,-0.566949936,-0.409269508,-0.304531366,7,0,1,0,1,0,0,3,3,0
-1.025993784,-0.437526888,0.383617773,-0.27946711,0.719440377,-0.409269508,-0.304531366,10,1,1,1,0,0,0,9,3,0
-0.46081491,-0.066428302,-0.336711801,2.87739206,0.397842799,-0.409269508,-0.304531366,1,1,1,0,1,0,2,8,3,1
-0.178225472,8.763516058,-0.336711801,-0.043186853,-0.245352358,-0.409269508,-0.304531366,4,1,2,0,0,0,0,1,3,0
-0.649207868,0.179351651,-1.777370951,-0.376303281,-0.245352358,2.14288491,0.236326038,1,1,1,0,1,1,0,0,0,0
-1.214386742,0.179675472,1.224002277,-0.461519111,-0.566949936,0.535228584,1.318040847,8,2,1,0,0,0,0,3,2,0
-1.308583221,0.756400238,0.023452986,2.474553589,-0.566949936,-0.409269508,-0.304531366,9,2,2,0,1,0,2,8,3,1
0.104363965,-0.443679482,-0.57682166,-0.678432134,-0.245352358,-0.409269508,-0.304531366,3,1,0,0,0,1,0,5,3,0
1.234721714,1.621001655,-0.336711801,0.061396211,0.07624522,-0.409269508,-0.304531366,7,1,1,0,0,0,0,1,3,0
0.292756923,-0.352362029,-1.177096305,0.146612042,0.07624522,-0.409269508,-0.304531366,4,1,3,0,0,0,0,10,3,1
-0.46081491,-0.409354482,1.584167065,-0.337568813,3.292221004,-0.409269508,-0.304531366,1,1,0,0,1,0,0,5,3,0
1.70570411,-0.443679482,-0.336711801,-0.697799368,-0.566949936,1.771114385,0.236326038,10,1,1,0,0,0,0,10,0,0
0.575346361,-0.343295048,0.383617773,0.367398511,-0.245352358,-0.409269508,-0.304531366,1,1,1,0,0,0,0,9,3,0
-0.084028993,-0.204699765,-1.657316022,0.545577066,-0.245352358,2.193124171,1.318040847,4,1,0,0,1,1,0,0,0,0
-0.46081491,-0.443679482,0.983892419,-0.535114601,0.719440377,-0.409269508,-0.304531366,1,1,3,0,0,0,0,5,3,0
0.386953402,-0.364019576,-1.177096305,-0.538988048,-0.566949936,-0.409269508,-0.304531366,0,0,1,0,0,0,2,6,3,0
-0.084028993,-0.443679482,0.503672703,-0.6590649,-0.245352358,-0.409269508,-0.304531366,0,1,2,0,1,0,2,8,3,0
-0.555011389,-0.321275237,0.023452986,0.654033577,0.07624522,-0.409269508,-0.304531366,1,1,0,0,1,0,2,8,3,0
-0.46081491,-0.443679482,0.143507915,-0.721040049,-0.566949936,-0.409269508,-0.304531366,1,1,1,0,1,0,0,5,3,0
-0.084028993,-0.338113916,-0.936986447,-0.085794768,-0.245352358,-0.409269508,-0.304531366,4,1,2,0,0,0,0,1,3,0
-0.36661843,-0.43849835,0.263562844,0.890313834,0.719440377,2.97685663,0.777183443,0,2,1,0,0,0,0,8,0,0
0.575346361,-0.100753302,0.623727632,-0.775268305,-0.566949936,0.876855554,0.236326038,9,1,1,0,1,0,0,9,0,0
-1.025993784,-0.093629246,0.023452986,-0.140023024,-0.245352358,-0.409269508,-0.304531366,0,1,1,0,0,0,0,5,3,0
